Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand RGD ID,Receptor RGD ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB25:0003366,Cntnap1 Nfasc,Cntnap1,Nfasc,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Cntnap1%20Nfasc-based-on-Pubmed-ID-11839274-in-rat,"Cntnap1 (BE097407, BE108457, BM391105, RH140759, Caspr, caspr1, p190)","Nfasc (D13Rat105, RH132614, RH144666, NF)",RGD:70902,RGD:620911,ENSRNOG00000020277,ENSRNOG00000030515,"CNTNAP1 (NRXN4, p190, Caspr, CNTNAP)","NFASC (NRCAML, KIAA0756, FLJ46866, NF)",cell membrane,cell membrane
CDB25:0003367,Col10a1 Itgb1,Col10a1,Itgb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col10a1%20Itgb1-based-on-Pubmed-ID-38866293-in-rat,"Col10a1 (Col10a1, RH139629, RH94871)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:2371,RGD:2927,ENSRNOG00000051399,ENSRNOG00000010966,COL10A1,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB25:0003368,Col11a1 Ddr2,Col11a1,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col11a1%20Ddr2-based-on-Pubmed-ID-36233024-in-rat,"Col11a1 (AI230651, AI599979, D2Rat54, RH134389)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:2372,RGD:619855,ENSRNOG00000023148,ENSRNOG00000002881,"COL11A1 (COLL6, DFNA37, STL2, CO11A1)","DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003369,Col11a2 Ddr2,Col11a2,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col11a2%20Ddr2-based-on-Pubmed-ID-36233024-in-rat,"Col11a2 (D20Yum79, UniSTS:237626, UniSTS:463405, Col11a2_mapped, LOC100911886)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:2373,RGD:619855,ENSRNOG00000000463,ENSRNOG00000002881,"COL11A2 (DFNA13, DFNB53, HKE5)","DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003370,Col11a2 Itga2,Col11a2,Itga2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col11a2%20Itga2-based-on-Pubmed-ID-36233024-in-rat,"Col11a2 (D20Yum79, UniSTS:237626, UniSTS:463405, Col11a2_mapped, LOC100911886)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:2373,RGD:621632,ENSRNOG00000000463,ENSRNOG00000058111,"COL11A2 (DFNA13, DFNB53, HKE5)","ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB25:0003371,Col11a2 Itgb1,Col11a2,Itgb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col11a2%20Itgb1-based-on-Pubmed-ID-36233024-in-rat,"Col11a2 (D20Yum79, UniSTS:237626, UniSTS:463405, Col11a2_mapped, LOC100911886)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:2373,RGD:2927,ENSRNOG00000000463,ENSRNOG00000010966,"COL11A2 (DFNA13, DFNB53, HKE5)","ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB25:0003372,Col13a1 Itga11,Col13a1,Itga11,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col13a1%20Itga11-based-on-Pubmed-ID-33306155-in-rat,"Col13a1 (AU048925, BI275884, D20Got30, RH144219, LOC499431)","Itga11 (LOC102546312, LOC315744)",RGD:1595704,RGD:1311711,ENSRNOG00000000552,ENSRNOG00000006723,COL13A1,ITGA11 (HsT18964),cell membrane,cell membrane
CDB25:0003373,Col13a1 Itgb1,Col13a1,Itgb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col13a1%20Itgb1-based-on-Pubmed-ID-33306155-in-rat,"Col13a1 (AU048925, BI275884, D20Got30, RH144219, LOC499431)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:1595704,RGD:2927,ENSRNOG00000000552,ENSRNOG00000010966,COL13A1,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",cell membrane,cell membrane
CDB25:0003374,Col17a1 Lair1,Col17a1,Lair1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col17a1%20Lair1-based-on-Pubmed-ID-16754721-in-rat,"Col17a1 (RH133997, RH143451, LOC294027)","Lair1 (LAIR-1, rLAIR1)",RGD:1311130,RGD:1560048,ENSRNOG00000012110,ENSRNOG00000027733,"COL17A1 (BPAG2, BP180)","LAIR1 (CD305, LAIR-1)","secreted, cell membrane",cell membrane
CDB25:0003375,Col18a1 Itgav,Col18a1,Itgav,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col18a1%20Itgav-based-on-Pubmed-ID-11158588,%2012682293-in-rat","Col18a1 (D20Rat3, RH129672, RH135187, RH137498, RH80498)","Itgav (D3Got143, RH140315, Cd51)",RGD:70936,RGD:1310613,ENSRNOG00000001229,ENSRNOG00000004912,"COL18A1 (KNO, KS, KNO1)","ITGAV (VNRA, MSK8, VTNR, CD51)",secreted,cell membrane
CDB25:0003376,Col18a1 Itgb3,Col18a1,Itgb3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col18a1%20Itgb3-based-on-Pubmed-ID-12682293-in-rat,"Col18a1 (D20Rat3, RH129672, RH135187, RH137498, RH80498)","Itgb3 (D10Rat140, RH144627, GPIIIa)",RGD:70936,RGD:628868,ENSRNOG00000001229,ENSRNOG00000048449,"COL18A1 (KNO, KS, KNO1)","ITGB3 (GP3A, CD61, GPIIIa)",secreted,cell membrane
CDB25:0003377,Col1a1 Lair1,Col1a1,Lair1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col1a1%20Lair1-based-on-Pubmed-ID-16754721-in-rat,"Col1a1 (COL1A1, PMC151926P1, PMC275467P3, PMC34669P1, RH128280, COLIA1)","Lair1 (LAIR-1, rLAIR1)",RGD:61817,RGD:1560048,ENSRNOG00000003897,ENSRNOG00000027733,COL1A1 (OI4),"LAIR1 (CD305, LAIR-1)",secreted,cell membrane
CDB25:0003378,Col1a1 Oscar,Col1a1,Oscar,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col1a1%20Oscar-based-on-Pubmed-ID-21841309-in-rat,"Col1a1 (COL1A1, PMC151926P1, PMC275467P3, PMC34669P1, RH128280, COLIA1)","Oscar (LOC292537, RGD1559897)",RGD:61817,RGD:1559897,ENSRNOG00000003897,ENSRNOG00000055716,COL1A1 (OI4),OSCAR,secreted,cell membrane
CDB25:0003379,Col1a2 Ddr1,Col1a2,Ddr1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col1a2%20Ddr1-based-on-Pubmed-ID-16440311,%209659899,%209659900-in-rat","Col1a2 (AA819207, AI179432, Col1a2, D4Rat151, GDB:177260, GDB:180350, RH132451, RH133324, NEWGENE_621351)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:621351,RGD:2252,ENSRNOG00000011292,ENSRNOG00000057125,COL1A2 (OI4),"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB25:0003380,Col1a2 Ddr2,Col1a2,Ddr2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col1a2%20Ddr2-based-on-Pubmed-ID-9659899,%209659900-in-rat","Col1a2 (AA819207, AI179432, Col1a2, D4Rat151, GDB:177260, GDB:180350, RH132451, RH133324, NEWGENE_621351)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:621351,RGD:619855,ENSRNOG00000011292,ENSRNOG00000002881,COL1A2 (OI4),"DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003381,Col1a2 Oscar,Col1a2,Oscar,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col1a2%20Oscar-based-on-Pubmed-ID-21841309-in-rat,"Col1a2 (AA819207, AI179432, Col1a2, D4Rat151, GDB:177260, GDB:180350, RH132451, RH133324, NEWGENE_621351)","Oscar (LOC292537, RGD1559897)",RGD:621351,RGD:1559897,ENSRNOG00000011292,ENSRNOG00000055716,COL1A2 (OI4),OSCAR,secreted,cell membrane
CDB25:0003382,Col2a1 Ddr2,Col2a1,Ddr2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col2a1%20Ddr2-based-on-Pubmed-ID-15544808,%2017703188,%209659900-in-rat","Col2a1 (COL2A1, Col2a1, D7Hmgc2, GDB:177260, PMC156609P2, RH128349, RH137074, RH94387, UniSTS:464658, CG2A1A, COLLII)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:2375,RGD:619855,ENSRNOG00000058560,ENSRNOG00000002881,"COL2A1 (SEDC, AOM, STL1)","DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003383,Col2a1 Oscar,Col2a1,Oscar,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col2a1%20Oscar-based-on-Pubmed-ID-21841309-in-rat,"Col2a1 (COL2A1, Col2a1, D7Hmgc2, GDB:177260, PMC156609P2, RH128349, RH137074, RH94387, UniSTS:464658, CG2A1A, COLLII)","Oscar (LOC292537, RGD1559897)",RGD:2375,RGD:1559897,ENSRNOG00000058560,ENSRNOG00000055716,"COL2A1 (SEDC, AOM, STL1)",OSCAR,secreted,cell membrane
CDB25:0003384,Col3a1 Adgrg1,Col3a1,Adgrg1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col3a1%20Adgrg1-based-on-Pubmed-ID-21768377-in-rat,"Col3a1 (GDB:181238, RH134399, RH142444, UniSTS:531307, X57983, MGC93704)","Adgrg1 (AI412938, Gpr56, LOC102554158)",RGD:71029,RGD:628617,ENSRNOG00000003357,ENSRNOG00000014963,COL3A1 (EDS4A),"ADGRG1 (GPR56, TM7LN4, TM7XN1)",secreted,cell membrane
CDB25:0003385,Col3a1 Itga1,Col3a1,Itga1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col3a1%20Itga1-based-on-Pubmed-ID-16043429-in-rat,"Col3a1 (GDB:181238, RH134399, RH142444, UniSTS:531307, X57983, MGC93704)","Itga1 (RH130277, VLA-1)",RGD:71029,RGD:2923,ENSRNOG00000003357,ENSRNOG00000053550,COL3A1 (EDS4A),"ITGA1 (VLA1, CD49a)",secreted,cell membrane
CDB25:0003386,Col3a1 Lair1,Col3a1,Lair1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col3a1%20Lair1-based-on-Pubmed-ID-16754721-in-rat,"Col3a1 (GDB:181238, RH134399, RH142444, UniSTS:531307, X57983, MGC93704)","Lair1 (LAIR-1, rLAIR1)",RGD:71029,RGD:1560048,ENSRNOG00000003357,ENSRNOG00000027733,COL3A1 (EDS4A),"LAIR1 (CD305, LAIR-1)",secreted,cell membrane
CDB25:0003387,Col3a1 Oscar,Col3a1,Oscar,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col3a1%20Oscar-based-on-Pubmed-ID-21841309-in-rat,"Col3a1 (GDB:181238, RH134399, RH142444, UniSTS:531307, X57983, MGC93704)","Oscar (LOC292537, RGD1559897)",RGD:71029,RGD:1559897,ENSRNOG00000003357,ENSRNOG00000055716,COL3A1 (EDS4A),OSCAR,secreted,cell membrane
CDB25:0003388,Col4a1 Adgrg6,Col4a1,Adgrg6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a1%20Adgrg6-based-on-Pubmed-ID-25118328-in-rat,"Col4a1 (D13S1449, D16Nds29, RH128563, RH129454, LOC290905)","Adgrg6 (RH133430, RH47174, Gpr126, LOC308376, LOC681235)",RGD:1307148,RGD:1308551,ENSRNOG00000016281,ENSRNOG00000011411,COL4A1,"ADGRG6 (GPR126, FLJ14937)",secreted,cell membrane
CDB25:0003389,Col4a1 Ddr1,Col4a1,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a1%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col4a1 (D13S1449, D16Nds29, RH128563, RH129454, LOC290905)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:1307148,RGD:2252,ENSRNOG00000016281,ENSRNOG00000057125,COL4A1,"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB25:0003390,Col4a1 Ddr2,Col4a1,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a1%20Ddr2-based-on-Pubmed-ID-9659900-in-rat,"Col4a1 (D13S1449, D16Nds29, RH128563, RH129454, LOC290905)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:1307148,RGD:619855,ENSRNOG00000016281,ENSRNOG00000002881,COL4A1,"DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003391,Col4a2 Adgrg6,Col4a2,Adgrg6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a2%20Adgrg6-based-on-Pubmed-ID-25118328-in-rat,"Col4a2 (AU048080, G49320, LOC306628)","Adgrg6 (RH133430, RH47174, Gpr126, LOC308376, LOC681235)",RGD:1308085,RGD:1308551,ENSRNOG00000023972,ENSRNOG00000011411,"COL4A2 (FLJ22259, DKFZp686I14213)","ADGRG6 (GPR126, FLJ14937)",secreted,cell membrane
CDB25:0003392,Col4a2 Ddr1,Col4a2,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a2%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col4a2 (AU048080, G49320, LOC306628)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:1308085,RGD:2252,ENSRNOG00000023972,ENSRNOG00000057125,"COL4A2 (FLJ22259, DKFZp686I14213)","DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB25:0003393,Col4a2 Ddr2,Col4a2,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a2%20Ddr2-based-on-Pubmed-ID-9659900-in-rat,"Col4a2 (AU048080, G49320, LOC306628)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:1308085,RGD:619855,ENSRNOG00000023972,ENSRNOG00000002881,"COL4A2 (FLJ22259, DKFZp686I14213)","DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003394,Col4a2 Itga2,Col4a2,Itga2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a2%20Itga2-based-on-Pubmed-ID-10381815,%2012123670-in-rat","Col4a2 (AU048080, G49320, LOC306628)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:1308085,RGD:621632,ENSRNOG00000023972,ENSRNOG00000058111,"COL4A2 (FLJ22259, DKFZp686I14213)","ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB25:0003395,Col4a2 Itgb1,Col4a2,Itgb1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a2%20Itgb1-based-on-Pubmed-ID-10381815,%2012123670-in-rat","Col4a2 (AU048080, G49320, LOC306628)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:1308085,RGD:2927,ENSRNOG00000023972,ENSRNOG00000010966,"COL4A2 (FLJ22259, DKFZp686I14213)","ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB25:0003396,Col4a3 Adgrg6,Col4a3,Adgrg6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Adgrg6-based-on-Pubmed-ID-25118328-in-rat,"Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Adgrg6 (RH133430, RH47174, Gpr126, LOC308376, LOC681235)",RGD:71085,RGD:1308551,ENSRNOG00000015365,ENSRNOG00000011411,COL4A3,"ADGRG6 (GPR126, FLJ14937)",secreted,cell membrane
CDB25:0003397,Col4a3 Ddr1,Col4a3,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:71085,RGD:2252,ENSRNOG00000015365,ENSRNOG00000057125,COL4A3,"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB25:0003398,Col4a3 Ddr2,Col4a3,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Ddr2-based-on-Pubmed-ID-9659900-in-rat,"Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:71085,RGD:619855,ENSRNOG00000015365,ENSRNOG00000002881,COL4A3,"DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003399,Col4a3 Itga5,Col4a3,Itga5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Itga5-based-on-Pubmed-ID-12682293-in-rat,"Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Itga5 (Itga5_mapped, Itga5_retired)",RGD:71085,RGD:2925,ENSRNOG00000015365,ENSRNOG00000057451,COL4A3,"ITGA5 (FNRA, CD49e)",secreted,cell membrane
CDB25:0003400,Col4a3 Itgb3,Col4a3,Itgb3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Itgb3-based-on-Pubmed-ID-10493512,%2014610079-in-rat","Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Itgb3 (D10Rat140, RH144627, GPIIIa)",RGD:71085,RGD:628868,ENSRNOG00000015365,ENSRNOG00000048449,COL4A3,"ITGB3 (GP3A, CD61, GPIIIa)",secreted,cell membrane
CDB25:0003401,Col4a3 Itgb5,Col4a3,Itgb5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Itgb5-based-on-Pubmed-ID-14610079-in-rat,"Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Itgb5 (AA475909, LOC498091, RGD1563276)",RGD:71085,RGD:628869,ENSRNOG00000015365,ENSRNOG00000001795,COL4A3,ITGB5,secreted,cell membrane
CDB25:0003402,Col4a4 Adgrg6,Col4a4,Adgrg6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a4%20Adgrg6-based-on-Pubmed-ID-25118328-in-rat,"Col4a4 (AU048826, D9Rat144, RH134744, LOC301562, MGC105542)","Adgrg6 (RH133430, RH47174, Gpr126, LOC308376, LOC681235)",RGD:1305355,RGD:1308551,ENSRNOG00000014851,ENSRNOG00000011411,COL4A4 (CA44),"ADGRG6 (GPR126, FLJ14937)",secreted,cell membrane
CDB25:0003403,Col4a4 Ddr1,Col4a4,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a4%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col4a4 (AU048826, D9Rat144, RH134744, LOC301562, MGC105542)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:1305355,RGD:2252,ENSRNOG00000014851,ENSRNOG00000057125,COL4A4 (CA44),"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB25:0003404,Col4a4 Ddr2,Col4a4,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a4%20Ddr2-based-on-Pubmed-ID-9659900-in-rat,"Col4a4 (AU048826, D9Rat144, RH134744, LOC301562, MGC105542)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:1305355,RGD:619855,ENSRNOG00000014851,ENSRNOG00000002881,COL4A4 (CA44),"DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003405,Col4a5 Adgrg6,Col4a5,Adgrg6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a5%20Adgrg6-based-on-Pubmed-ID-25118328-in-rat,"Col4a5 (RH130460, LOC363457, RGD1565499)","Adgrg6 (RH133430, RH47174, Gpr126, LOC308376, LOC681235)",RGD:1565499,RGD:1308551,ENSRNOG00000018951,ENSRNOG00000011411,"COL4A5 (ASLN, ATS)","ADGRG6 (GPR126, FLJ14937)","secreted, cell membrane",cell membrane
CDB25:0003406,Col4a5 Ddr1,Col4a5,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a5%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col4a5 (RH130460, LOC363457, RGD1565499)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:1565499,RGD:2252,ENSRNOG00000018951,ENSRNOG00000057125,"COL4A5 (ASLN, ATS)","DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)","secreted, cell membrane",cell membrane
CDB25:0003407,Col4a5 Ddr2,Col4a5,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a5%20Ddr2-based-on-Pubmed-ID-9659900-in-rat,"Col4a5 (RH130460, LOC363457, RGD1565499)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:1565499,RGD:619855,ENSRNOG00000018951,ENSRNOG00000002881,"COL4A5 (ASLN, ATS)","DDR2 (TYRO10, NTRKR3, TKT)","secreted, cell membrane",cell membrane
CDB25:0003408,Col4a6 Adgrg6,Col4a6,Adgrg6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a6%20Adgrg6-based-on-Pubmed-ID-25118328-in-rat,"Col4a6 (AU047046, AU049795, RH132646, LOC363458)","Adgrg6 (RH133430, RH47174, Gpr126, LOC308376, LOC681235)",RGD:1589724,RGD:1308551,ENSRNOG00000056772,ENSRNOG00000011411,COL4A6,"ADGRG6 (GPR126, FLJ14937)",secreted,cell membrane
CDB25:0003409,Col4a6 Ddr1,Col4a6,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a6%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col4a6 (AU047046, AU049795, RH132646, LOC363458)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:1589724,RGD:2252,ENSRNOG00000056772,ENSRNOG00000057125,COL4A6,"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB25:0003410,Col4a6 Ddr2,Col4a6,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a6%20Ddr2-based-on-Pubmed-ID-9659900-in-rat,"Col4a6 (AU047046, AU049795, RH132646, LOC363458)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:1589724,RGD:619855,ENSRNOG00000056772,ENSRNOG00000002881,COL4A6,"DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003411,Col5a1 Ddr1,Col5a1,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col5a1%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col5a1 (RH128099, RH139630)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:70920,RGD:2252,ENSRNOG00000008749,ENSRNOG00000057125,COL5A1,"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB25:0003412,Col5a1 Ddr2,Col5a1,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col5a1%20Ddr2-based-on-Pubmed-ID-9659900-in-rat,"Col5a1 (RH128099, RH139630)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:70920,RGD:619855,ENSRNOG00000008749,ENSRNOG00000002881,COL5A1,"DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB25:0003413,Col5a1 Itga2,Col5a1,Itga2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col5a1%20Itga2-based-on-Pubmed-ID-14970208-in-rat,"Col5a1 (RH128099, RH139630)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:70920,RGD:621632,ENSRNOG00000008749,ENSRNOG00000058111,COL5A1,"ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB25:0003414,Col5a2 Ddr2,Col5a2,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col5a2%20Ddr2-based-on-Pubmed-ID-9659900-in-rat,"Col5a2 (AW558340, D10Mgh26, RH138496)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:70921,RGD:619855,ENSRNOG00000003736,ENSRNOG00000002881,COL5A2,"DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
